Age,EdLevel,Gender,MainBranch,YearsCode,YearsCodePro,PreviousSalary,ComputerSkills,Employed,codingLge,frontSkills,backFrame,db,deploy,tool,targetTask
<35,Other,Man,Dev,6,3,41077.0,12,0,1,1,0,1,1,1,0
<35,NoHigherEd,Man,Dev,3,2,24912.0,15,0,1,1,0,1,1,1,0
<35,Master,Man,Dev,7,5,45401.0,16,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,12,10,37620.0,23,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,15,8,200000.0,8,1,1,1,0,1,1,0,0
<35,Master,Man,Dev,11,3,40489.0,16,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,20,10,58000.0,17,1,1,1,1,1,1,1,0
<35,Undergraduate,Woman,Dev,2,1,12828.0,8,0,1,1,1,0,0,1,0
<35,Master,Man,Dev,7,3,48472.0,4,0,1,0,0,1,0,1,0
<35,Other,Man,Dev,7,5,27528.0,15,1,1,1,1,1,1,1,0
<35,NoHigherEd,Man,Dev,8,0,19389.0,15,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,11,7,43239.0,7,0,1,0,0,1,1,1,0
<35,NoHigherEd,Man,Dev,12,8,16215.0,13,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,10,5,35676.0,6,0,1,0,0,0,0,1,1
>35,Undergraduate,Man,Dev,27,11,180000.0,5,0,1,0,1,1,1,1,0
<35,PhD,Man,NotDev,10,7,51888.0,4,0,1,0,0,0,1,1,0
>35,Undergraduate,Man,Dev,35,30,45396.0,53,1,1,1,1,1,1,1,1
<35,PhD,Man,Dev,6,6,33095.0,5,0,1,0,0,0,1,1,0
<35,Undergraduate,Man,Dev,4,1,8364.0,7,0,1,1,0,1,0,0,0
<35,Undergraduate,Man,Dev,3,2,70000.0,7,0,1,1,0,1,0,1,1
>35,Master,Man,Dev,9,9,57072.0,6,1,1,0,0,1,0,0,0
>35,Undergraduate,Man,Dev,30,20,130000.0,12,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,3,2,22512.0,5,0,1,0,0,0,1,1,0
<35,Master,Man,Dev,7,4,2568.0,8,0,1,0,1,1,1,1,1
<35,Undergraduate,Man,Dev,5,4,22536.0,28,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,NotDev,9,9,96000.0,3,0,1,0,0,1,0,0,0
<35,Undergraduate,Man,Dev,15,8,32424.0,7,0,1,1,1,1,0,1,0
>35,NoHigherEd,Man,Dev,41,14,56208.0,20,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,45,33,175000.0,29,1,1,1,1,1,1,1,0
<35,NoHigherEd,Man,Dev,9,3,42156.0,13,1,1,1,1,1,0,1,0
>35,Undergraduate,Man,Dev,14,8,91056.0,21,1,1,0,1,1,1,1,1
>35,Other,Woman,Dev,35,25,68068.0,11,0,1,1,1,1,1,1,0
>35,Other,Man,NotDev,50,50,25000.0,6,0,1,1,0,1,1,0,1
<35,Undergraduate,Man,Dev,6,2,9864.0,25,1,1,1,1,1,1,1,0
>35,Other,Man,NotDev,25,4,55702.0,3,0,0,0,0,1,0,0,1
<35,NoHigherEd,Man,Dev,3,2,11832.0,26,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,9,7,41232.0,15,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,2,1,6852.0,14,0,1,1,1,1,0,1,0
<35,Master,Man,Dev,20,5,39131.0,19,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,10,8,46644.0,20,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,13,4,72000.0,9,1,1,1,1,1,0,1,0
>35,Other,Man,Dev,33,20,110000.0,19,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,20,12,45401.0,15,1,1,1,1,1,0,1,0
<35,Undergraduate,Man,Dev,18,13,155000.0,9,1,1,1,1,1,0,1,0
<35,NoHigherEd,Man,Dev,15,9,54564.0,20,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,12,4,24300.0,17,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,18,14,75885.0,21,1,1,0,1,1,1,1,1
<35,Master,NonBinary,Dev,12,7,125000.0,6,0,1,0,0,0,1,1,1
>35,Undergraduate,Man,Dev,43,35,70000.0,11,0,1,1,1,1,1,1,0
<35,NoHigherEd,Man,Dev,15,9,30000.0,14,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,10,4,105000.0,3,0,1,0,0,0,1,1,0
>35,Master,Man,Dev,29,24,68724.0,3,0,1,0,0,0,0,1,0
<35,Other,Man,Dev,4,4,10992.0,11,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,6,3,40500.0,13,1,1,1,1,1,0,1,0
<35,Master,Man,Dev,6,1,19152.0,3,0,1,0,0,0,0,1,1
<35,Undergraduate,Man,Dev,5,1,12828.0,7,0,1,0,1,1,1,1,0
>35,Master,Man,Dev,20,10,77832.0,17,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,11,0,16050.0,5,0,1,1,1,0,0,1,0
>35,Undergraduate,Man,Dev,14,7,50928.0,13,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,2,1,5868.0,20,1,1,1,1,1,1,1,0
>35,Other,Man,Dev,35,25,156000.0,29,1,1,1,1,1,1,1,1
>35,Undergraduate,Man,Dev,21,20,155844.0,26,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,NotDev,12,5,77900.0,5,0,1,0,0,1,0,0,1
<35,Master,Man,NotDev,4,2,27844.0,20,1,1,1,1,1,1,1,1
>35,Undergraduate,Man,Dev,22,15,126083.0,10,1,1,1,0,1,0,1,0
<35,Other,Man,Dev,12,6,51704.0,4,0,1,0,0,1,0,0,0
>35,Master,Man,Dev,20,16,50806.0,10,0,1,1,0,1,0,1,0
>35,Master,Man,Dev,42,30,108100.0,19,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,10,4,38400.0,14,0,1,1,1,1,1,1,0
>35,PhD,Man,NotDev,30,12,103776.0,7,0,1,0,0,1,0,0,1
<35,Master,Man,Dev,10,2,45000.0,7,1,1,1,0,0,0,1,1
<35,Undergraduate,Man,Dev,10,3,9773.0,14,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,13,4,45401.0,10,0,1,0,1,1,1,1,1
>35,Undergraduate,Man,Dev,20,15,120000.0,17,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,12,8,66500.0,12,0,1,1,1,1,1,1,0
>35,Undergraduate,Woman,Dev,20,5,31224.0,9,1,1,1,1,0,0,1,0
<35,Master,Man,Dev,6,6,8040.0,10,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,10,5,7344.0,16,1,1,1,1,1,1,0,0
<35,Master,Man,Dev,11,2,3444.0,15,1,1,1,1,1,0,1,0
<35,Other,NonBinary,NotDev,3,1,3564.0,14,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,10,5,49296.0,8,0,1,1,1,1,0,1,0
<35,Undergraduate,Man,Dev,15,7,125000.0,21,0,1,1,1,1,1,1,0
<35,Master,Man,Dev,13,6,46482.0,2,0,1,0,0,0,0,1,0
<35,Other,Man,Dev,8,1,20112.0,21,1,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,16,10,29320.0,10,1,1,1,1,0,1,1,0
<35,Undergraduate,Man,Dev,4,2,7548.0,8,0,1,1,1,1,0,0,0
>35,Master,Man,Dev,28,22,116333.0,11,1,1,0,1,1,1,1,0
>35,Other,Man,NotDev,10,3,54049.0,5,0,1,0,0,1,1,1,0
<35,Other,Man,Dev,17,12,54049.0,13,1,1,1,1,1,1,1,0
<35,NoHigherEd,Man,Dev,12,6,32429.0,15,1,1,1,1,1,0,1,0
<35,Master,Man,Dev,11,5,27240.0,3,0,1,0,0,0,0,1,0
<35,PhD,Man,Dev,4,1,71093.0,1,0,1,0,0,0,0,0,0
<35,Undergraduate,Man,Dev,8,3,5496.0,7,0,1,1,1,0,0,1,0
<35,Undergraduate,Man,Dev,4,2,14256.0,14,1,1,1,0,1,1,1,1
<35,Master,Woman,Dev,13,3,32429.0,18,1,1,1,1,1,1,1,1
>35,Undergraduate,Man,Dev,27,25,160000.0,10,1,1,1,1,1,1,0,0
<35,Other,Man,Dev,18,14,65976.0,19,1,1,1,1,1,1,1,0
<35,NoHigherEd,Man,Dev,8,6,27025.0,43,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,9,1,49160.0,14,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,8,3,64000.0,18,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,16,9,57156.0,15,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,15,10,39564.0,3,0,1,0,0,0,0,1,0
>35,Undergraduate,Man,Dev,30,8,50411.0,4,0,1,0,0,1,0,0,1
<35,Master,Man,NotDev,9,4,54049.0,11,0,1,1,1,0,1,1,0
<35,Undergraduate,Man,Dev,6,4,59448.0,19,1,1,1,1,1,1,1,0
<35,PhD,Man,Dev,14,7,135000.0,5,0,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,21,14,105300.0,11,0,1,1,1,0,1,1,0
<35,NoHigherEd,Man,Dev,9,0,13332.0,24,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,9,4,46482.0,18,1,1,1,1,1,1,1,1
<35,Master,Man,Dev,14,4,180000.0,13,0,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,6,4,17868.0,15,0,1,1,1,1,1,1,1
<35,Other,Man,Dev,4,2,25944.0,5,1,1,0,0,1,0,1,0
<35,Master,Man,Dev,3,2,74970.0,10,0,1,1,1,1,1,1,0
<35,Master,NonBinary,Dev,15,8,25980.0,27,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,8,3,52942.0,11,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,3,1,9729.0,12,1,1,0,1,1,1,1,0
<35,Master,Man,Dev,10,2,40212.0,9,0,1,0,0,1,1,0,0
<35,Undergraduate,Man,Dev,7,3,85000.0,19,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,8,4,8652.0,23,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,6,2,45401.0,10,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,16,15,120000.0,10,0,1,0,1,1,1,1,0
>35,Other,Man,Dev,18,15,41232.0,16,1,1,1,1,1,1,0,0
<35,Master,Man,Dev,13,11,155000.0,15,0,1,0,0,1,1,1,0
<35,Master,Man,Dev,15,6,53388.0,14,1,1,1,1,1,0,1,0
<35,Undergraduate,Man,Dev,9,2,54049.0,19,1,1,1,1,1,0,1,0
>35,PhD,Man,Dev,25,24,57720.0,9,1,1,1,1,1,1,0,0
<35,NoHigherEd,Man,Dev,15,7,54480.0,21,1,1,1,1,1,1,1,1
<35,Other,Man,Dev,15,13,114000.0,8,0,1,1,0,1,0,1,1
<35,Master,Man,Dev,15,6,34584.0,7,0,1,0,0,0,1,1,0
>35,Master,Man,Dev,24,15,36804.0,19,1,1,1,0,1,0,1,1
>35,Undergraduate,Man,Dev,12,11,51887.0,11,0,1,0,1,1,1,1,0
<35,NoHigherEd,Man,Dev,15,10,77831.0,10,0,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,6,4,32676.0,4,0,1,0,0,1,0,1,0
<35,Master,Man,NotDev,10,2,10728.0,20,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,3,0,34428.0,16,1,1,1,1,1,1,1,0
>35,NoHigherEd,Man,Dev,29,21,81074.0,17,0,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,15,5,115000.0,17,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,17,5,55211.0,22,1,1,1,1,1,1,1,1
<35,Master,Man,Dev,12,3,30216.0,14,1,1,1,1,1,1,1,1
>35,Undergraduate,Man,Dev,26,23,206815.0,14,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,2,2,19452.0,11,1,1,1,1,1,0,1,1
>35,Undergraduate,Man,Dev,14,10,200000.0,33,1,1,1,1,1,1,1,1
>35,Undergraduate,Man,Dev,23,10,142000.0,24,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,10,8,125000.0,17,1,1,1,1,1,1,1,1
<35,Master,Man,Dev,9,3,84019.0,4,0,1,0,0,0,0,1,0
>35,Undergraduate,NonBinary,Dev,30,15,60972.0,15,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,10,5,31128.0,10,1,1,1,1,1,0,1,1
<35,Master,Man,Dev,8,5,60744.0,16,0,1,1,1,1,1,0,0
<35,Master,Man,Dev,6,0,51888.0,6,0,1,0,0,0,1,1,0
<35,Undergraduate,Man,Dev,7,3,3504.0,11,0,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,27,19,51960.0,12,1,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,5,5,16475.0,4,0,0,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,6,2,41040.0,9,0,1,0,0,0,1,1,1
>35,Master,Man,Dev,30,12,175000.0,15,0,1,0,1,1,1,1,0
<35,Master,Man,Dev,19,7,49941.0,14,1,1,1,0,1,1,1,1
<35,Master,Man,Dev,15,7,18848.0,21,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,14,6,84312.0,11,0,1,1,0,1,1,1,0
<35,Master,Man,Dev,12,7,81074.0,11,0,1,0,1,1,1,1,0
>35,Master,Man,Dev,15,10,68102.0,4,0,1,0,0,1,0,1,0
<35,Undergraduate,Man,Dev,9,5,17796.0,6,0,1,0,0,1,0,1,0
>35,PhD,Man,NotDev,35,19,110000.0,2,0,1,0,0,0,0,1,0
>35,Undergraduate,Man,Dev,22,12,126000.0,3,0,1,0,0,1,0,1,0
<35,Other,Man,Dev,17,10,28320.0,25,1,1,1,1,1,1,1,1
<35,Other,Man,Dev,12,11,24948.0,7,0,1,1,1,1,0,1,0
<35,Undergraduate,Man,Dev,10,1,5585.0,2,0,1,0,0,0,0,1,0
>35,Master,Man,Dev,30,25,172957.0,14,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,6,2,35676.0,8,0,1,0,0,0,0,1,1
<35,Undergraduate,Man,Dev,20,24,6324.0,9,0,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,9,7,21641.0,15,1,1,1,1,1,0,1,0
<35,Undergraduate,Man,Dev,11,2,72000.0,21,1,1,1,1,1,0,1,0
<35,Other,Man,Dev,5,4,27900.0,11,1,1,1,1,1,1,1,0
>35,Other,Man,NotDev,31,18,175000.0,30,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,5,1,8042.0,18,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,10,10,175112.0,7,0,1,0,0,0,0,1,0
<35,NoHigherEd,Man,Dev,19,15,41568.0,19,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,20,9,190000.0,31,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,13,6,33552.0,21,1,1,1,1,1,1,1,1
<35,Master,Man,Dev,7,3,81074.0,13,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,8,4,38916.0,12,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,42,37,220000.0,12,1,1,1,0,1,1,1,0
<35,Master,Man,Dev,10,6,12564.0,6,0,1,1,0,0,1,1,0
<35,Master,Man,Dev,10,8,45300.0,19,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,5,4,8472.0,6,0,1,0,1,0,0,1,0
>35,Master,Man,Dev,30,30,153000.0,22,1,1,1,1,1,0,1,1
>35,Master,Man,NotDev,40,27,129718.0,8,0,1,0,0,1,1,1,0
<35,NoHigherEd,Man,Dev,10,4,75000.0,8,0,1,1,1,1,0,1,0
<35,Undergraduate,Man,Dev,6,2,11169.0,5,0,1,0,0,1,1,1,0
<35,Master,Man,Dev,7,1,9720.0,12,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,10,4,30716.0,15,0,1,0,1,1,1,1,0
>35,Undergraduate,Man,Dev,35,25,81074.0,6,0,1,1,1,0,1,1,0
<35,Other,Man,Dev,15,10,54000.0,21,0,1,1,1,1,1,1,0
>35,Other,Man,Dev,28,19,71340.0,20,1,1,1,1,1,1,1,0
>35,Other,Woman,Dev,30,20,215000.0,16,1,1,1,1,1,1,1,1
<35,Other,Man,Dev,20,10,13962.0,12,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,20,10,62352.0,4,0,1,0,0,0,0,1,0
>35,Master,Man,Dev,40,35,97288.0,14,1,1,0,0,1,1,1,0
<35,Master,Man,Dev,7,3,51888.0,13,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,10,6,64224.0,13,0,1,1,0,1,1,1,0
>35,Master,Man,Dev,20,15,75631.0,10,1,1,1,1,1,1,1,0
>35,NoHigherEd,Man,Dev,10,5,36024.0,2,0,0,0,0,1,0,0,0
<35,Undergraduate,Man,Dev,11,6,55130.0,22,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,12,3,37834.0,10,0,1,1,0,1,1,1,0
>35,Undergraduate,Man,Dev,12,10,68068.0,26,1,1,1,1,1,1,1,0
>35,Other,Man,Dev,15,10,200000.0,21,1,1,1,1,1,1,1,0
>35,Undergraduate,Woman,Dev,32,15,65922.0,15,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,10,7,36972.0,11,0,1,1,1,1,1,1,0
<35,Undergraduate,Woman,Dev,6,2,11580.0,15,0,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,23,15,203000.0,8,0,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,6,2,8508.0,29,1,1,1,1,1,1,1,1
<35,Master,Man,Dev,5,1,3828.0,9,0,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,13,13,32424.0,15,0,1,1,1,1,1,1,0
>35,Other,Man,Dev,23,20,61608.0,11,0,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,6,5,41000.0,7,0,1,0,1,1,1,1,0
>35,Other,Man,NotDev,38,20,79993.0,12,1,1,0,0,1,0,1,1
<35,Undergraduate,Man,NotDev,23,5,100000.0,15,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,10,5,80325.0,13,0,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,20,16,150000.0,15,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,16,12,71446.0,19,1,1,1,1,1,1,1,0
>35,Other,Man,NotDev,25,20,58373.0,17,0,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,13,8,47184.0,5,0,1,0,0,0,1,1,0
<35,Undergraduate,Man,Dev,15,13,18984.0,23,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,32,23,64859.0,13,1,1,1,1,1,0,1,0
<35,Undergraduate,Man,Dev,7,4,28536.0,5,0,1,1,1,0,0,1,0
<35,Undergraduate,Man,NotDev,11,3,82750.0,14,1,1,1,1,1,1,1,0
<35,NoHigherEd,Man,Dev,3,1,23352.0,18,1,1,1,1,1,1,1,0
>35,Other,Man,Dev,6,5,71093.0,7,0,1,0,1,1,1,1,0
<35,Master,Man,Dev,18,7,88208.0,16,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,13,6,46533.0,4,0,1,0,0,0,0,1,0
<35,Undergraduate,Man,Dev,18,11,59544.0,7,0,1,0,1,1,1,0,0
<35,Other,Man,Dev,8,3,33600.0,7,0,1,1,1,1,0,1,0
<35,Master,Man,Dev,15,7,39456.0,22,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,20,10,16860.0,25,1,1,1,1,1,1,1,1
<35,Master,Man,Dev,17,8,175116.0,4,0,1,0,0,0,1,0,0
<35,Other,Man,Dev,15,13,33408.0,20,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,10,8,110000.0,14,1,1,0,0,1,1,1,1
>35,Undergraduate,Man,Dev,23,14,24000.0,6,0,1,1,0,1,0,1,0
<35,Undergraduate,Man,Dev,5,1,5585.0,21,1,1,1,0,1,1,1,0
>35,Master,Man,Dev,21,15,75000.0,15,1,1,1,1,1,1,1,1
<35,Master,Woman,Dev,2,2,9792.0,5,0,1,0,0,0,1,1,0
<35,Master,Man,Dev,20,5,200000.0,7,0,1,0,1,1,1,1,0
<35,Other,Man,Dev,8,4,144000.0,16,0,1,1,1,1,1,1,0
<35,PhD,Man,Dev,4,0,24000.0,17,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,25,7,91883.0,14,0,1,1,1,0,1,1,0
<35,Undergraduate,NonBinary,Dev,10,5,7679.0,22,1,1,1,1,1,1,1,0
>35,NoHigherEd,Man,Dev,43,43,83000.0,13,0,1,1,0,1,0,1,1
<35,Undergraduate,Man,Dev,13,3,75636.0,11,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,8,5,16980.0,7,0,1,0,0,1,1,1,0
>35,Undergraduate,Man,Dev,1,1,100000.0,10,0,1,1,1,1,1,1,0
>35,Other,Man,Dev,38,30,37752.0,14,1,1,1,1,1,1,1,0
>35,Other,Man,Dev,20,15,103408.0,3,0,1,1,0,0,1,0,0
<35,Master,Man,Dev,14,8,82848.0,5,0,1,0,0,1,0,1,0
<35,Undergraduate,Man,Dev,6,5,13962.0,16,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,4,3,29088.0,6,0,1,0,0,1,1,1,0
<35,Master,Man,Dev,15,12,21204.0,16,1,1,0,1,1,1,1,1
>35,Undergraduate,Man,NotDev,47,40,200000.0,4,0,1,0,0,0,0,1,0
<35,Undergraduate,Man,Dev,9,6,22308.0,13,1,1,1,1,1,1,1,0
>35,PhD,Man,Dev,31,29,83236.0,5,0,1,0,0,0,0,1,0
<35,Undergraduate,Man,Dev,11,10,55944.0,8,0,1,1,1,0,1,1,0
<35,Undergraduate,Man,Dev,10,9,87896.0,15,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,10,6,80000.0,5,0,1,0,0,0,1,1,0
>35,Undergraduate,Man,Dev,25,15,38916.0,17,1,1,0,0,1,1,1,1
>35,Master,Man,Dev,22,15,175119.0,13,1,1,1,1,1,1,1,0
>35,Master,Man,NotDev,35,30,193889.0,6,0,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,17,13,33852.0,20,1,1,1,1,1,1,1,0
<35,Other,Man,NotDev,7,5,36000.0,21,0,1,1,1,1,1,1,0
<35,Master,Man,Dev,5,4,166000.0,9,0,1,0,0,1,1,1,0
>35,Master,Man,Dev,18,13,64859.0,12,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,17,13,220000.0,5,0,1,0,0,1,1,1,0
>35,Other,Man,Dev,25,20,89189.0,23,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,12,5,51887.0,9,0,1,1,1,1,1,1,0
<35,Master,Man,NotDev,8,7,60535.0,5,0,1,0,0,0,1,1,0
>35,Master,Man,Dev,14,11,39144.0,1,0,1,0,0,0,0,0,0
>35,Undergraduate,Man,Dev,20,16,52942.0,6,0,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,32,21,90000.0,7,1,1,0,0,1,0,1,0
>35,Undergraduate,Man,Dev,15,12,82726.0,8,0,1,1,1,1,0,1,0
<35,NoHigherEd,Man,NotDev,10,6,80008.0,15,1,1,1,1,1,0,1,0
<35,Undergraduate,Man,Dev,3,1,65000.0,18,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,12,4,22584.0,31,1,1,1,1,1,1,1,0
<35,Undergraduate,Woman,Dev,2,0,8436.0,11,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,6,1,5832.0,8,1,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,16,11,33508.0,11,1,1,1,1,1,1,1,1
>35,PhD,Man,NotDev,40,38,51888.0,2,0,1,0,0,0,0,1,0
<35,Master,Man,Dev,10,7,160000.0,17,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,13,3,48644.0,5,0,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,16,11,81074.0,18,0,1,1,1,1,1,1,1
>35,Master,Man,Dev,19,16,56211.0,5,0,1,0,0,0,1,1,0
<35,Undergraduate,Man,NotDev,7,3,9960.0,24,1,1,1,1,1,1,1,1
>35,Other,Man,Dev,20,8,200000.0,16,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,7,3,1944.0,6,0,1,1,1,0,0,1,0
<35,Undergraduate,Man,Dev,6,2,66556.0,24,1,1,1,1,1,1,1,0
<35,PhD,Man,Dev,25,10,41796.0,12,1,1,1,0,1,0,1,1
>35,Undergraduate,Man,Dev,28,25,120000.0,10,0,1,1,0,1,1,1,0
<35,Other,Man,Dev,5,3,33732.0,16,1,1,0,1,1,1,1,0
<35,NoHigherEd,Man,Dev,7,6,9072.0,21,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,7,1,6732.0,5,0,1,1,0,0,0,1,0
>35,Undergraduate,Man,Dev,42,38,36000.0,5,0,1,0,0,1,0,0,1
<35,NoHigherEd,Man,NotDev,12,3,1104.0,11,1,1,1,1,0,1,1,0
<35,Undergraduate,Man,Dev,25,6,20940.0,13,1,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,19,6,86478.0,7,0,1,0,1,1,0,1,1
>35,PhD,Man,NotDev,42,25,160000.0,10,1,1,1,1,1,1,1,0
<35,Undergraduate,Woman,Dev,5,3,45528.0,4,0,1,0,0,1,0,1,0
>35,Master,Man,Dev,31,26,63120.0,18,1,1,1,1,1,1,1,0
>35,Master,NonBinary,Dev,35,23,58373.0,13,0,1,1,1,1,1,1,0
<35,Undergraduate,Woman,Dev,10,0,12324.0,18,1,1,1,1,1,0,1,1
>35,Undergraduate,Man,Dev,25,16,105000.0,36,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,12,7,83200.0,8,0,1,1,1,1,0,1,0
<35,Undergraduate,Man,Dev,10,4,81000.0,11,1,1,1,1,1,1,1,0
>35,Other,Man,Dev,26,19,64860.0,18,0,1,1,1,1,1,1,0
<35,Master,Man,Dev,10,8,106000.0,11,1,1,1,1,1,0,1,0
>35,Undergraduate,Man,Dev,9,7,125000.0,18,1,1,1,1,1,1,1,1
<35,Master,Man,Dev,16,7,70000.0,25,1,1,1,1,1,1,0,1
<35,Undergraduate,Man,Dev,13,8,32028.0,15,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,10,6,11304.0,19,1,1,1,1,1,1,1,1
>35,NoHigherEd,Man,Dev,41,32,85908.0,3,0,1,0,0,0,0,1,0
>35,NoHigherEd,Man,NotDev,37,19,19458.0,13,1,1,0,0,1,1,1,0
>35,Other,Man,Dev,17,14,100000.0,4,0,1,1,0,0,0,1,0
>35,PhD,Man,NotDev,35,15,51704.0,5,0,1,0,1,0,0,0,1
<35,Undergraduate,Man,Dev,12,7,60427.0,7,0,1,1,0,0,1,1,0
>35,Master,Man,NotDev,20,15,200000.0,6,0,1,0,0,0,0,1,1
<35,Undergraduate,Man,Dev,6,3,60505.0,17,1,1,1,1,1,1,1,0
<35,Undergraduate,Woman,NotDev,5,3,18326.0,10,0,1,0,0,1,1,1,0
>35,Master,Man,Dev,20,12,108098.0,13,0,1,0,1,1,1,1,0
<35,Master,Man,Dev,15,13,21996.0,21,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,8,8,142501.0,25,1,1,1,1,1,1,1,1
<35,Master,Man,NotDev,10,6,129259.0,9,0,1,0,0,1,1,1,1
<35,PhD,Man,Dev,12,3,93000.0,6,0,1,0,0,0,1,1,0
<35,Undergraduate,Man,Dev,20,5,77250.0,4,0,1,0,0,0,0,1,0
<35,Other,Man,Dev,4,0,9540.0,17,0,1,1,1,1,1,1,0
